0.116
0.580
0.952
1.347
1.765
2.159
2.554
2.926
3.297
3.692
4.063
4.412
4.760
5.108
5.457
5.828
6.200
6.571
6.943
7.314
7.663
8.011
8.382
8.777
9.172
9.567
9.915
10.263
10.612
11.006
11.401
11.865
12.260
12.655
13.050
13.444
13.793
14.141
14.489
14.861
15.232
15.650
16.045
16.417
16.811
17.160
17.554
17.949
18.321
18.692
19.064
19.435
19.807
20.201
20.596
20.944
21.316
21.711
22.129
22.547
22.918
23.290
23.638
24.009
24.404
24.776
25.147
25.519
25.890
26.262
26.657
27.051
27.492
27.864
28.212
28.584
28.955
29.304
29.652
30.000
30.395
30.813
31.161
31.533
31.881
32.229
32.601
32.996
33.367
33.762
34.157
34.551
34.946
35.341
35.712
36.061
36.409
36.780
37.129
37.500
37.872
38.243
38.638
38.986
39.335
39.706
40.078
40.426
40.797
41.169
41.540
41.889
42.330
42.725
43.096
43.491
43.886
44.234
44.582
44.954
45.349
45.743
46.138
46.533
46.881
47.253
47.624
47.972
48.298
48.669
49.041
49.412
49.807
50.155
50.503
50.875
